,Player,Year,Salaries,Status,Z-Score Salary
2075,Brian Roberts,2014,788872,DAYTON,0.7071067811865475
2076,Kyle Singler,2014,1045000,DUKE,0.0
2077,John Henson,2014,1905360,UNC,-0.7867399405446883
2078,Shane Larkin,2014,1536960,MIAMIFL,-0.7071067811865475
2079,Aron Baynes,2014,788872,WASHST,-1.0727348821890021
2080,Caron Butler,2014,8386992,UCONN,0.5853189217779123
2081,Tony Snell,2014,1409040,NMEXICO,-0.8045883698579727
2082,Richard Jefferson,2014,11046000,ARIZONA,0.6949394839086676
2083,Spencer Hawes,2014,6500000,WASHINGTON,1.1842170992683763
2084,Andrew Bogut,2014,14200000,UTAH,0.6915833283393749
2085,Kosta Koufos,2014,3000000,OHIOST,-0.5651100028457183
2086,Al-Farouq Aminu,2014,3700000,WAKE,-0.3973847573927052
2087,Ramon Sessions,2014,5000000,NEVADA,1.0159511217998425
2088,Kent Bazemore,2014,762195,OLDDOM,-1.0057771250104253
2089,Vince Carter,2014,3180000,UNC,-1.0693158896441874
2090,Kirk Hinrich,2014,4059000,KANSAS,-0.4388789015249285
2091,Andre Miller,2014,5000000,UTAH,-0.39164368559603685
2092,Steve Blake,2014,4000000,MARYLAND,0.38895863478121995
2093,Dante Cunningham,2014,2180000,VILLANOVA,0.3775088562839637
2094,Miles Plumlee,2014,1121520,DUKE,0.7071067811865476
2095,Glen Davis,2014,6750000,LSU,1.229055602055496
2096,Tyler Hansbrough,2014,3183000,UNC,1.4730245826779356
2097,Matt Bonner,2014,3945000,FLORIDA,1.0803559310272566
2098,James Jones,2014,1500000,MIAMIFL,-0.14519865376506422
2099,James Harden,2015,14693906,ARIZONAST,-0.012796104957613998
2100,Stephen Curry,2015,10629213,DAVIDSON,-0.04165120482835253
2101,Kevin Durant,2015,19997513,TEXAS,0.6010216292218881
2102,Damian Lillard,2015,3340920,WEBERST,-0.808282419119627
2103,Russell Westbrook,2015,15719062,UCLA,0.04304986687115288
2104,Paul George,2015,15800000,FRESNOST,0.22639251312168773
2105,DeMar DeRozan,2015,9500000,USC,-0.2524092859604665
2106,Isaiah Thomas,2015,7238606,WASHINGTON,1.3235753338689913
2107,Klay Thompson,2015,3075880,WASHST,-0.7431103432086938
2108,DeMarcus Cousins,2015,13701250,KENTUCKY,1.1860624196635097
2109,Kemba Walker,2015,3452183,UCONN,-0.9305360472289502
2110,Andrew Wiggins,2015,5510640,KANSAS,-0.5264299933518913
2111,Kyle Lowry,2015,12000000,VILLANOVA,0.12472714532390586
2112,Gordon Hayward,2015,14746000,BUTLER,0.16223413846951373
2113,Carmelo Anthony,2015,22458401,SYRACUSE,0.7689431076534068
2114,John Wall,2015,13701250,KENTUCKY,0.5346994706984184
2115,Kawhi Leonard,2015,3053368,SANDIEGOST,-0.6891628330773203
2116,Brook Lopez,2015,15719000,STANFORD,0.4627947712806426
2117,Reggie Jackson,2015,2325680,BOSTONCOLL,-0.32102472351198713
2118,Anthony Davis,2015,5607240,KENTUCKY,-0.9479140704321258
2119,Chris Paul,2015,20068563,WAKE,0.2686754731096178
2120,Khris Middleton,2015,915243,TEXASAM,-0.8828817345326923
2121,Dwyane Wade,2015,15000000,MARQUETTE,0.23620361976608015
2122,Paul Millsap,2015,9500000,LATECH,-0.13349987402587962
2123,LaMarcus Aldridge,2015,15200000,TEXAS,0.32773487282185654
2124,Andre Drummond,2015,2568360,UCONN,-0.8071572280089883
2125,Al Horford,2015,12000000,FLORIDA,-0.23516653285419953
2126,Jeff Teague,2015,8000000,WAKE,0.2768737308616285
2127,Kevin Love,2015,15719063,UCLA,0.15827042643926623
2128,J.J. Redick,2015,6792500,DUKE,-0.22158983941188312
2129,Jordan Clarkson,2015,507336,MISSOURI,-1.1199652646838427
2130,Greg Monroe,2015,5479933,GEORGETOWN,-0.3685542563247177
2131,Rudy Gay,2015,19317326,UCONN,1.303610197239507
2132,Will Barton,2015,915243,MEMPHIS,-0.8504140889769949
2133,Avery Bradley,2015,7191011,TEXAS,0.14595629816745911
2134,Victor Oladipo,2015,4978200,INDIANA,-0.5010418790455993
2135,Zach LaVine,2015,2055840,UCLA,-0.63509773269647
2136,Rodney Hood,2015,1290360,DUKE,-0.7282567032914833
2137,Draymond Green,2015,915243,MICHIGANST,-1.0568500471927873
2138,Marcus Morris,2015,3105301,KANSAS,-0.3376322272780787
2139,Jamal Crawford,2015,5450000,MICHIGAN,-0.36190751417811545
2140,Tobias Harris,2015,2511432,TENNESSEE,-1.77141509912403
2141,Kentavious Caldwell-Pope,2015,2772480,GEORGIA,-0.6532739485779511
2142,Thaddeus Young,2015,9160870,GATECH,0.22522447649245686
2143,Jabari Parker,2015,4930560,DUKE,-0.7071067811865476
2144,Hassan Whiteside,2015,775191,MARSHALL,-1.101199183552921
2145,Zach Randolph,2015,16500000,MICHIGANST,0.8709253835760814
2146,Jae Crowder,2015,915243,MARQUETTE,-1.0187603796410565
2147,Darren Collison,2015,4797664,UCLA,0.28938615259952116
2148,Trevor Ariza,2015,8600000,UCLA,0.35969865730876704
2149,Joe Johnson,2015,23180790,ARKANSAS,1.360993136023356
2150,DeAndre Jordan,2015,11440123,TEXASAM,-0.05960472249223309
2151,Wesley Matthews,2015,7245640,MARQUETTE,-0.5711252289226157
2152,Ish Smith,2015,1838615,WAKE,-0.5196484287919263
2153,Marvin Williams,2015,7000000,UNC,-0.4365233681215678
2154,Jeff Green,2015,9200000,GEORGETOWN,0.647752595674072
2155,Gary Harris,2015,1519200,MICHIGANST,-0.5852599300214489
2156,Julius Randle,2015,2997360,KENTUCKY,-0.6018447932925195
2157,Jeremy Lin,2015,14898938,HARVARD,1.2755705837683853
2158,Luol Deng,2015,9714461,DUKE,0.15755776732775179
2159,Arron Afflalo,2015,7562500,UCLA,0.8990718877904263
2160,George Hill,2015,8000000,IUPUI,0.05483452549261656
2161,Kent Bazemore,2015,2000000,OLDDOM,-0.8590797699779491
2162,Shabazz Muhammad,2015,1971960,UCLA,-0.7071067811865475
2163,Rajon Rondo,2015,12909090,KENTUCKY,1.0843936094273134
2164,Evan Turner,2015,3278000,OHIOST,-0.7809768317261057
2165,Robin Lopez,2015,5340229,STANFORD,-0.6135958345420087
2166,Al-Farouq Aminu,2015,981084,WAKE,-1.4052972618113764
2167,Jared Sullinger,2015,1424520,OHIOST,0.7071067811865476
2168,Allen Crabbe,2015,862000,CALIFORNIA,-0.5815423428170541
2169,Gorgui Dieng,2015,1413480,LOUISVILLE,-0.6785066735567272
2170,Ramon Sessions,2015,2077000,NEVADA,-0.5805829023882495
2171,J.J. Barea,2015,5822078,NEASTERN,1.3565315579832211
2172,Elfrid Payton,2015,2397840,ULALA,-1.0
2173,Doug McDermott,2015,2277960,CREIGHTON,-0.593278056069873
2174,Raymond Felton,2015,4360000,UNC,-0.038030329296140225
2175,Dion Waiters,2015,4062000,SYRACUSE,1.0001192392472027
2176,Courtney Lee,2015,5450000,WKENTUCKY,0.3552217510478724
2177,Matt Barnes,2015,3396250,UCLA,1.1691022889426481
2178,Hollis Thompson,2015,816482,GEORGETOWN,0.7071067811865475
2179,Mason Plumlee,2015,1357080,DUKE,-0.6826501321165558
2180,Jerami Grant,2015,884879,SYRACUSE,-0.49887538003765636
2181,Derrick Williams,2015,6679866,ARIZONA,1.6567431353467115
2182,Kyle Korver,2015,6253521,CREIGHTON,0.7160893833454061
2183,Terrence Ross,2015,2793960,WASHINGTON,-0.6692548345733981
2184,Aaron Gordon,2015,3992040,ARIZONA,-0.5127964294221965
2185,Alex Len,2015,3649920,MARYLAND,-1.106725070224836
2186,Patrick Beverley,2015,915243,ARKANSAS,-1.4535170098610892
2187,Patty Mills,2015,3500000,STMARYSCA,-0.46169088393822577
2188,Kelly Olynyk,2015,2075760,GONZAGA,-0.7962274932014901
2189,Cory Joseph,2015,2134593,TEXAS,-0.855130103663116
2190,P.J. Tucker,2015,5700000,TEXAS,0.3041328668930711
2191,Jordan Hill,2015,9000000,ARIZONA,1.480185812158214
2192,Tristan Thompson,2015,5421233,TEXAS,-0.6167431584675369
2193,Cody Zeller,2015,4030560,INDIANA,-0.8803153458354729
2194,Jared Dudley,2015,4250000,BOSTONCOLL,0.09854278961431974
2195,Steven Adams,2015,2184960,PITT,-0.6664268522536249
2196,Taj Gibson,2015,8000000,USC,0.26605261720486384
2197,Langston Galloway,2015,295455,STJOSEPHS,-1.1543431228992225
2198,Gerald Henderson,2015,6000000,VCU,0.5
2199,Nik Stauskas,2015,2745840,MICHIGAN,-0.6805523952938712
2200,Corey Brewer,2015,4702500,FLORIDA,0.08845341187417712
2201,Wayne Ellington,2015,1063384,UNC,-0.5086760271329092
2202,Garrett Temple,2015,981084,LSU,-0.8872900540310501
2203,JaMychal Green,2015,244712,ALABAMA,-0.9307524230056514
2204,Lance Stephenson,2015,9000000,CINCY,1.4488204172684536
2205,Danny Green,2015,4025000,UNC,-0.4250091080531935
2206,Shane Larkin,2015,1606080,MIAMIFL,0.7071067811865475
2207,David West,2015,12000000,XAVIER,1.1695794153213899
2208,Wesley Johnson,2015,981084,SYRACUSE,-0.8784664464946351
2209,Jason Smith,2015,3278000,COLORADOST,0.33138523275225434
2210,Patrick Patterson,2015,5831326,KENTUCKY,0.8550695804860245
2211,Kosta Koufos,2015,3000000,OHIOST,-0.5651100028457183
2212,Darrell Arthur,2015,3457149,KANSAS,1.0565651671260883
2213,Ed Davis,2015,981084,UNC,-1.0409710875302067
2214,Aron Baynes,2015,2100000,WASHST,-0.6309064599519277
2215,Marreese Speights,2015,3657500,FLORIDA,0.4294166250656288
2216,Maurice Harkless,2015,1887840,STJOHNS,-0.9632596295659558
2217,Dante Cunningham,2015,831941,VILLANOVA,-1.0772993948476821
2218,Roy Hibbert,2015,14898938,GEORGETOWN,1.158063270872892
2219,Randy Foye,2015,3000000,VILLANOVA,-0.3092964669843246
2220,Mike Scott,2015,3333333,VIRGINIA,0.6450254576855119
2221,Trevor Booker,2015,5000000,CLEMSON,0.3296692818439161
2222,Lavoy Allen,2015,948163,TEMPLE,-0.4281315515365892
2223,Channing Frye,2015,8579088,ARIZONA,1.4262784469824965
2224,Jason Terry,2015,5450000,ARIZONA,-0.21578403771815666
2225,Richard Jefferson,2015,1448490,ARIZONA,-1.1213713941273145
2226,Dwight Powell,2015,507336,STANFORD,-1.126754808950422
2227,Anthony Tolliver,2015,3000000,CREIGHTON,-0.9560203153819952
2228,Anthony Morrow,2015,3200000,GATECH,0.10191583927519897
2229,Andrew Bogut,2015,12972973,UTAH,0.4550106678525631
2230,Kyle Anderson,2015,1093680,UCLA,-0.5353535674762002
2231,Spencer Hawes,2015,5305000,WASHINGTON,0.587536830352014
2232,Andre Roberson,2015,1160880,COLORADO,-0.7071067811865475
2233,Alonzo Gee,2015,1063384,ALABAMA,1.0299754038779672
2234,Thomas Robinson,2015,3678360,KANSAS,0.7071067811865475
2235,Brandon Rush,2015,1145685,KANSAS,-1.4446357797554787
2236,Noah Vonleh,2015,2524200,INDIANA,-0.6436707399992503
2237,Luc Mbah a Moute,2015,4382576,UCLA,1.806572040121724
2238,Kyle Singler,2015,1090000,DUKE,1.0
2239,Tayshaun Prince,2015,7707865,KENTUCKY,0.49673336221523395
2240,Mike Muscala,2015,816482,BUCKNELL,-0.60462708429725
2241,Russell Westbrook,2016,16744218,UCLA,0.13587597073339136
2242,James Harden,2016,15719062,ARIZONAST,0.08539159062564501
2243,Isaiah Thomas,2016,6912869,WASHINGTON,1.22064010217697
2244,Anthony Davis,2016,7070730,KENTUCKY,-0.7985769137674831
2245,Karl-Anthony Towns,2016,5703600,KENTUCKY,-0.7545567310460104
2246,Damian Lillard,2016,4236286,WEBERST,-0.7347752403480192
2247,DeMar DeRozan,2016,9500000,USC,-0.2524092859604665
2248,Stephen Curry,2016,11370786,DAVIDSON,0.03027892444988922
2249,DeMarcus Cousins,2016,14728844,KENTUCKY,1.3786182083961611
2250,Andrew Wiggins,2016,5758680,KANSAS,-0.49775005558993435
2251,Kawhi Leonard,2016,16407500,SANDIEGOST,0.7218835148579498
2252,Kemba Walker,2016,12000000,UCONN,0.7998856325500543
2253,Jimmy Butler,2016,16407500,MARQUETTE,0.609114336432673
2254,Kyrie Irving,2016,16407500,DUKE,0.5368710067847924
2255,John Wall,2016,14728844,KENTUCKY,0.7264422325650863
2256,Bradley Beal,2016,5694673,FLORIDA,-0.8139192059020836
2257,Paul George,2016,16900000,FRESNOST,0.3339622606928141
2258,Klay Thompson,2016,15501000,WASHST,0.9086617548302387
2259,Devin Booker,2016,2055840,KENTUCKY,-0.76436970646855
2260,Carmelo Anthony,2016,22875000,SYRACUSE,0.8173069030866252
2261,Gordon Hayward,2016,15409570,BUTLER,0.21667669660218322
2262,Kevin Durant,2016,21971850,TEXAS,0.8211555945726763
2263,Brook Lopez,2016,19689000,STANFORD,0.9124075453406824
2264,Harrison Barnes,2016,3873398,UNC,-0.8490844907905202
2265,Mike Conley,2016,9680000,OHIOST,-0.09263058739914987
2266,Eric Bledsoe,2016,13500000,KENTUCKY,0.5234814079488693
2267,Kyle Lowry,2016,12000000,VILLANOVA,0.12472714532390586
2268,Tobias Harris,2016,16000000,TENNESSEE,0.44285377478100746
2269,Blake Griffin,2016,18862876,OKLAHOMA,0.589059538512352
2270,Hassan Whiteside,2016,981348,MARSHALL,-1.0845572274056183
2271,Jeff Teague,2016,8000000,WAKE,0.2768737308616285
2272,Paul Millsap,2016,18671659,LATECH,0.7636137744745503
2273,LaMarcus Aldridge,2016,19689000,TEXAS,0.9923021651365886
2274,Eric Gordon,2016,15514031,INDIANA,1.1384844755740344
2275,Jordan Clarkson,2016,845059,MISSOURI,-1.0665089174536586
2276,Myles Turner,2016,2277960,TEXAS,-0.7123637978110522
2277,J.J. Redick,2016,7085000,DUKE,-0.17256138527464754
2278,Derrick Rose,2016,20093064,MEMPHIS,1.7599201692141344
2279,Kevin Love,2016,19689000,UCLA,0.6787416716410463
2280,Wilson Chandler,2016,10449438,DEPAUL,0.9030186323545135
2281,Andre Drummond,2016,3272090,UCONN,-0.7450369152892103
2282,Marcus Morris,2016,5000000,KANSAS,0.8976619372423149
2283,Chris Paul,2016,21468695,WAKE,0.4285875556712054
2284,Dwyane Wade,2016,20000000,MARQUETTE,0.993560595652684
2285,Victor Oladipo,2016,5192520,INDIANA,-0.4705290890957421
2286,Markieff Morris,2016,8000000,KANSAS,0.7967790636259822
2287,Kentavious Caldwell-Pope,2016,2891760,GEORGIA,-0.6346519881151897
2288,Elfrid Payton,2016,2505720,ULALA,0.0
2289,DeAndre Jordan,2016,19689000,TEXASAM,0.8838179665093017
2290,Jrue Holiday,2016,11000000,UCLA,-0.022379082047227175
2291,Zach Randolph,2016,10000000,MICHIGANST,-0.14227104161136647
2292,Aaron Gordon,2016,4171680,ARIZONA,-0.48935674417843583
2293,Jamal Crawford,2016,5675000,MICHIGAN,-0.3047854705298304
2294,Tyler Johnson,2016,845059,FRESNOST,-1.1540219001699963
2295,Jae Crowder,2016,6796117,MARQUETTE,0.798141713524608
2296,Wesley Matthews,2016,16407500,MARQUETTE,0.7342247302258873
2297,D'Angelo Russell,2016,5103120,OHIOST,-0.7071067811865476
2298,Ryan Anderson,2016,8500000,CALIFORNIA,0.4163959689799065
2299,Julius Randle,2016,3132240,KENTUCKY,-0.545473266013484
2300,James Johnson,2016,2500000,WAKE,0.21840690998329043
2301,Al Horford,2016,12000000,FLORIDA,-0.23516653285419953
2302,Greg Monroe,2016,16407500,GEORGETOWN,1.2235858000041697
2303,T.J. Warren,2016,2041080,NCSTATE,-0.5825014872911368
2304,Trevor Ariza,2016,8200000,UCLA,0.23939568891850935
2305,Steven Adams,2016,2279040,PITT,-0.6577218674590425
2306,Darren Collison,2016,5013559,UCLA,0.36142476152452296
2307,Seth Curry,2016,947276,DUKE,-1.1486354844813957
2308,Avery Bradley,2016,7730337,TEXAS,0.28143811049806416
2309,Austin Rivers,2016,3110796,DUKE,-1.009633660858904
2310,Frank Kaminsky,2016,2612520,WISCONSIN,-0.7071067811865476
2311,Robert Covington,2016,1000000,TENNST,-0.6736339173728392
2312,Terrence Ross,2016,3553917,WASHINGTON,-0.4764319778472887
2313,Marvin Williams,2016,7000000,UNC,-0.4365233681215678
2314,Taj Gibson,2016,8500000,USC,0.36465614744887404
2315,Allen Crabbe,2016,947276,CALIFORNIA,-0.573148024832151
2316,Mason Plumlee,2016,1415520,DUKE,-0.6731576431895849
2317,Robin Lopez,2016,12650000,STANFORD,0.7526535382074122
2318,Marcus Smart,2016,3431040,OKSTATE,-0.6089549117198936
2319,Courtney Lee,2016,5675000,WKENTUCKY,0.4244995215312453
2320,Will Barton,2016,3533333,MEMPHIS,-0.2990129481496419
2321,Gorgui Dieng,2016,1474440,LOUISVILLE,-0.669446577783598
2322,Thaddeus Young,2016,11235955,GATECH,0.7077647761847256
2323,Kent Bazemore,2016,2000000,OLDDOM,-0.8590797699779491
2324,Nick Young,2016,5219169,USC,1.0067846556894093
2325,Draymond Green,2016,14260870,MICHIGANST,0.5970645389175224
2326,Maurice Harkless,2016,2894058,STJOHNS,-0.7367605830728117
2327,Shabazz Muhammad,2016,2056920,UCLA,0.7071067811865475
2328,Patty Mills,2016,3200000,STMARYSCA,-0.5294159891237169
2329,Ish Smith,2016,1100602,WAKE,-0.804523785661545
2330,Nik Stauskas,2016,2869440,MICHIGAN,-0.4675829038954248
2331,Rodney Hood,2016,1348440,DUKE,-0.6670145515356997
2332,Michael Kidd-Gilchrist,2016,6331403,KENTUCKY,-1.1547005383792517
2333,Cory Joseph,2016,7000000,TEXAS,0.6483797999481786
2334,Joe Johnson,2016,22309344,ARKANSAS,1.245163099397917
2335,Marreese Speights,2016,3815500,FLORIDA,0.6082156599161818
2336,Trevor Booker,2016,4775000,CLEMSON,0.25591580913782286
2337,Deron Williams,2016,10853761,ILLINOIS,0.061889780727913166
2338,E'Twaun Moore,2016,1015421,PURDUE,-0.8508407332718745
2339,JaMychal Green,2016,845059,ALABAMA,-0.7953815718680927
2340,Jameer Nelson,2016,4345000,STJOSEPHS,-0.13214336463492327
2341,Tony Snell,2016,1535880,NMEXICO,-0.7772962725988947
2342,Ty Lawson,2016,12444552,UNC,1.2386700572130542
2343,Kelly Olynyk,2016,2165160,GONZAGA,-0.7796740063819323
2344,Kyle Korver,2016,5746479,CREIGHTON,0.4691155517060406
2345,Channing Frye,2016,8193029,ARIZONA,1.2769580662321458
2346,Rondae Hollis-Jefferson,2016,1335480,ARIZONA,-0.6093395987176535
2347,Gerald Henderson,2016,6000000,VCU,0.5
2348,Wayne Ellington,2016,1500000,UNC,-0.3060078668495389
2349,Tony Allen,2016,5000000,OKSTATE,1.3747914538481183
2350,Patrick Beverley,2016,6486486,ARKANSAS,0.814595006159169
2351,Cody Zeller,2016,4204200,INDIANA,-0.8467660535162101
2352,DeMarre Carroll,2016,13600000,MISSOURI,0.8230414625035717
2353,Jeff Green,2016,9200000,GEORGETOWN,0.647752595674072
2354,Norman Powell,2016,650000,UCLA,-0.5813384044416792
2355,Tristan Thompson,2016,14260000,TEXAS,0.8204520738256779
2356,Justin Holiday,2016,947276,WASHINGTON,-0.882782433008148
2357,D.J. Augustin,2016,3000000,TEXAS,-0.4261134788591589
2358,Alex Len,2016,3807120,MARYLAND,-0.7680714900714793
2359,Willie Cauley-Stein,2016,3398280,KENTUCKY,-0.7493535320707188
2360,Jeremy Lamb,2016,3034356,UCONN,-0.879092565195609
2361,Doug McDermott,2016,2380440,CREIGHTON,-0.5456295920132817
2362,Kenneth Faried,2016,11235955,MOREHEAD,1.4998189480142279
2363,Vince Carter,2016,4088019,UNC,-0.921661414316551
2364,Evan Turner,2016,3425510,OHIOST,-0.7550360150653229
2365,Langston Galloway,2016,845059,STJOSEPHS,-0.98315186113084
2366,David Lee,2016,17120776,FLORIDA,1.5025489325359944
2367,Andre Iguodala,2016,11710456,ARIZONA,0.42639297896394934
2368,Iman Shumpert,2016,8988765,GATECH,0.7134805101325341
2369,Solomon Hill,2016,1358880,ARIZONA,-0.5688514450050318
2370,T.J. McConnell,2016,525093,ARIZONA,-1.1712953609842893
2371,Troy Daniels,2016,947276,VCU,-0.7071067811865475
2372,P.J. Tucker,2016,5500000,TEXAS,0.23550131764367482
2373,Rajon Rondo,2016,9500000,KENTUCKY,0.433641197146744
2374,Raymond Felton,2016,4540000,UNC,0.053952445391485665
2375,Al-Farouq Aminu,2016,8042895,WAKE,1.2125429402181536
2376,Michael Beasley,2016,306526,KANSASST,-1.2537789572361608
2377,Matt Barnes,2016,3542500,UCLA,1.2924093954274125
2378,Montrezl Harrell,2016,1000000,LOUISVILLE,-0.6616795124160542
2379,Ian Clark,2016,947276,BELMONT,-0.6734884851853662
2380,Andre Roberson,2016,1210800,COLORADO,0.7071067811865475
2381,Dwight Powell,2016,845059,STANFORD,-1.053080135533376
2382,Arron Afflalo,2016,8000000,UCLA,1.0259226454365085
2383,Garrett Temple,2016,1100602,LSU,-0.8566525845403716
2384,Sam Dekker,2016,1646400,WISCONSIN,-0.7071067811865476
2385,Danny Green,2016,10000000,UNC,1.0024347371454283
2386,Kyle O'Quinn,2016,3750000,NORFOLKST,-0.7071067811865476
2387,Ben McLemore,2016,3156600,KANSAS,-0.4825320698749043
2388,Luc Mbah a Moute,2016,1270964,UCLA,-0.46796781065951115
2389,Jonathon Simmons,2016,525093,HOUSTON,-0.7071067811865475
2390,Derrick Favors,2016,12000000,GATECH,0.654376083051254
2391,JaVale McGee,2016,13270964,NEVADA,2.256542499892608
2392,Kosta Koufos,2016,7700000,OHIOST,1.2154019715400626
2393,Tim Frazier,2016,989216,PENNST,-1.151566785511751
2394,Anthony Tolliver,2016,3000000,CREIGHTON,-0.9560203153819952
2395,Richard Jefferson,2016,1499187,ARIZONA,-1.1117770813749663
2396,Patrick Patterson,2016,6268675,KENTUCKY,1.083979810267463
2397,Trey Lyles,2016,2239800,KENTUCKY,-0.6881029501592846
2398,Bobby Portis,2016,1344120,ARKANSAS,-0.6234348548564617
2399,Jerami Grant,2016,845059,SYRACUSE,-0.5110721900238759
2400,Devin Harris,2016,4053446,WISCONSIN,-0.198425827269024
2401,Mike Muscala,2016,947276,BUCKNELL,-0.5496369063521399
2402,Dante Cunningham,2016,2850000,VILLANOVA,1.1005643963294682
2403,Jared Dudley,2016,4250000,BOSTONCOLL,0.09854278961431974
2404,Spencer Dinwiddie,2016,845059,COLORADO,-0.7297610494387725
2405,Shelvin Mack,2016,2433333,BUTLER,-0.21463864742865704
2406,Jason Smith,2016,4300000,COLORADOST,1.170148192464979
2407,Terry Rozier,2016,1824360,LOUISVILLE,-0.6391306328757697
2408,Meyers Leonard,2016,3075879,ILLINOIS,-0.7071067811865476
2409,John Henson,2016,2943220,UNC,-0.5907912968277448
2410,Dewayne Dedmon,2016,947276,USC,-0.8681210004953526
2411,Tarik Black,2016,845059,KANSAS,-0.7071067811865475
2412,Corey Brewer,2016,8229375,FLORIDA,1.8099608992901173
2413,Jerian Grant,2016,1572360,NOTREDAME,-0.9997171546598153
2414,Aron Baynes,2016,6500000,WASHST,0.851820671070465
2415,Randy Foye,2016,3135000,VILLANOVA,-0.12458643077338746
2416,Stanley Johnson,2016,2841960,ARIZONA,-1.0
2417,Noah Vonleh,2016,2637720,INDIANA,-0.5083850729259948
2418,Aaron Brooks,2016,2250000,OREGON,0.019926300795069244
2419,David West,2016,1499187,XAVIER,-1.2525944327574312
2420,Jason Terry,2016,1499187,ARIZONA,-1.3311892272539794
2421,Derrick Williams,2016,4400000,ARIZONA,-0.8695016939927475
2422,Trey Burke,2016,2658240,MICHIGAN,0.6811406240411952
2423,C.J. Watson,2016,5000000,TENNESSEE,1.428896637539224
2424,Mike Dunleavy jr,2016,4837500,DUKE,0.5050278878411946
2425,Kyle Anderson,2016,1142880,UCLA,-0.5203075466631863
2426,Tyus Jones,2016,1282080,DUKE,-0.6455392253008557
2427,Wesley Johnson,2016,1100602,SYRACUSE,-0.8198738060743533
2428,Tyler Zeller,2016,2616975,UNC,-0.27253313400570117
2429,Lavoy Allen,2016,3550000,TEMPLE,1.142789378857047
2430,James Harden,2017,26540100,ARIZONAST,1.1218121793349516
2431,Anthony Davis,2017,22116750,KENTUCKY,0.7367460784766379
2432,Russell Westbrook,2017,26540100,UCLA,1.0228761540754705
2433,Damian Lillard,2017,24328425,WEBERST,0.9147361922694709
2434,Bradley Beal,2017,22116750,FLORIDA,0.7492100936871694
2435,DeMar DeRozan,2017,26540100,USC,1.2236061546722576
2436,Kevin Durant,2017,26540100,TEXAS,1.3305048025415989
2437,Kemba Walker,2017,12000000,UCONN,0.7998856325500543
2438,Karl-Anthony Towns,2017,5960160,KENTUCKY,-0.4880551574937033
2439,LaMarcus Aldridge,2017,20575005,TEXAS,1.1234694504623437
2440,Victor Oladipo,2017,6552960,INDIANA,-0.2768429190724888
2441,Paul George,2017,18100000,FRESNOST,0.451311076224952
2442,Khris Middleton,2017,15200000,TEXASAM,1.058071418816076
2443,Jrue Holiday,2017,11000000,UCLA,-0.022379082047227175
2444,Tobias Harris,2017,17200000,TENNESSEE,0.6398444893391463
2445,Kyrie Irving,2017,17638063,DUKE,0.7237354291527464
2446,Klay Thompson,2017,16663575,WASHST,1.0632122901069694
2447,Harrison Barnes,2017,22116750,UNC,0.819783252633241
2448,Andrew Wiggins,2017,6006600,KANSAS,-0.4690839929792894
2449,Joel Embiid,2017,4826160,KANSAS,-0.631549514047006
2450,Jamal Murray,2017,3210840,KENTUCKY,-1.0
2451,Stephen Curry,2017,12112359,DAVIDSON,0.10220905372813097
2452,Julius Randle,2017,3267120,KENTUCKY,-0.48910173873444845
2453,Eric Bledsoe,2017,14000000,KENTUCKY,0.6028883434238343
2454,Jimmy Butler,2017,17552209,MARQUETTE,0.7340656926184905
2455,Ben Simmons,2017,5903160,LSU,-1.0
2456,T.J. Warren,2017,2128920,NCSTATE,-0.5637394522954212
2457,Will Barton,2017,3533333,MEMPHIS,-0.2990129481496419
2458,Kyle Lowry,2017,12000000,VILLANOVA,0.12472714532390586
2459,Carmelo Anthony,2017,24559380,SYRACUSE,1.0128498826708408
2460,Eric Gordon,2017,12385665,INDIANA,-0.7362447053067734
2461,Blake Griffin,2017,20093064,OKLAHOMA,0.7247214473698562
2462,J.J. Redick,2017,7377500,DUKE,-0.12353293113741193
2463,Andre Drummond,2017,22116750,UCONN,0.9184365365998501
2464,Gary Harris,2017,1655880,MICHIGANST,-0.5694043212757702
2465,Taurean Prince,2017,2318280,BAYLOR,-0.7071067811865476
2466,Jordan Clarkson,2017,12500000,MISSOURI,0.7782886623478619
2467,Chris Paul,2017,22868827,WAKE,0.5884996382327929
2468,Buddy Hield,2017,3517200,OKLAHOMA,-1.0
2469,Steven Adams,2017,3140517,PITT,-0.5780115763676054
2470,Josh Richardson,2017,874636,TENNESSEE,-0.6391490975139383
2471,Kevin Love,2017,21165675,UCLA,0.8723384153698104
2472,Jeremy Lamb,2017,7000000,UCONN,0.7225981048193648
2473,Aaron Gordon,2017,4351320,ARIZONA,-0.4659170589346752
2474,E'Twaun Moore,2017,8801363,PURDUE,0.938481239551361
2475,Jaylen Brown,2017,4743000,CALIFORNIA,-1.0
2476,Robert Covington,2017,1015696,TENNST,-0.671490791149657
2477,Spencer Dinwiddie,2017,726672,COLORADO,-0.9816590745308583
2478,Taj Gibson,2017,8950000,USC,0.4533993246684832
2479,Jeff Teague,2017,8000000,WAKE,0.2768737308616285
2480,Kentavious Caldwell-Pope,2017,3678319,GEORGIA,-0.5118546155495536
2481,Allen Crabbe,2017,18500000,CALIFORNIA,1.1546903676492049
2482,DeMarre Carroll,2017,14200000,MISSOURI,0.9082297848221661
2483,Michael Beasley,2017,1403611,KANSASST,-0.8069962983342975
